y,z,d
-120,-20,77.17561
-119,-20,76.22824
-118,-20,75.2806
-117,-20,74.33298
-116,-20,73.38615
-115,-20,72.44088
-114,-20,71.497
-113,-20,70.554634
-112,-20,69.6139
-111,-20,68.67489
-110,-20,67.737076
-109,-20,66.79952
-108,-20,65.86201
-107,-20,64.925446
-106,-20,63.990803
-105,-20,63.058167
-104,-20,62.127617
-103,-20,61.199596
-102,-20,60.2728
-101,-20,59.346054
-100,-20,58.419548
-99,-20,57.49531
-98,-20,56.573444
-97,-20,55.654278
-96,-20,54.738014
-95,-20,53.823563
-94,-20,52.9091
-93,-20,51.995457
-92,-20,51.08498
-91,-20,50.17777
-90,-20,49.27412
-89,-20,48.37307
-88,-20,47.47218
-87,-20,46.572495
-86,-20,45.676937
-85,-20,44.78591
-84,-20,43.899017
-83,-20,43.013203
-82,-20,42.128063
-81,-20,41.24764
-80,-20,40.37278
-79,-20,39.503002
-78,-20,38.63398
-77,-20,37.767097
-76,-20,36.906776
-75,-20,36.0535
-74,-20,35.202736
-73,-20,34.353237
-72,-20,33.511196
-71,-20,32.677345
-70,-20,31.84504
-69,-20,31.01636
-68,-20,30.19787
-67,-20,29.384144
-66,-20,28.5723
-65,-20,27.771624
-64,-20,26.976625
-63,-20,26.184187
-62,-20,25.404526
-61,-20,24.628454
-60,-20,23.859179
-59,-20,23.10188
-58,-20,22.346651
-57,-20,21.47194
-56,-20,20.529263
-55,-20,19.58849
-54,-20,18.649702
-53,-20,17.713026
-52,-20,16.77854
-51,-20,15.846372
-50,-20,14.916633
-49,-20,13.989462
-48,-20,13.064986
-47,-20,12.1433525
-46,-20,11.224729
-45,-20,10.309273
-44,-20,9.397172
-43,-20,8.488607
-42,-20,7.5837984
-41,-20,6.682963
-40,-20,5.786341
-39,-20,4.8941975
-38,-20,4.0068045
-37,-20,3.124467
-36,-20,2.2475069
-35,-20,1.3762751
-34,-20,0.5111484
-33,-20,-0.34745005
-32,-20,-0.40090927
-31,-20,0.4432804
-30,-20,1.2795033
-29,-20,2.1071818
-28,-20,2.9257114
-27,-20,3.734419
-26,-20,4.532575
-25,-20,5.319394
-24,-20,5.497529
-23,-20,5.39216
-22,-20,5.3173766
-21,-20,5.274977
-20,-20,5.2661734
-19,-20,5.2920237
-18,-20,5.350819
-17,-20,5.4409127
-16,-20,5.5608063
-15,-20,5.709666
-14,-20,5.886981
-13,-20,6.091583
-12,-20,6.3221793
-11,-20,6.5777035
-10,-20,6.8576903
-9,-20,7.1613564
-8,-20,7.488445
-7,-20,7.8383527
-6,-20,8.213953
-5,-20,8.614179
-4,-20,9.036332
-3,-20,9.479559
-2,-20,9.944629
-1,-20,10.437395
0,-20,10.950085
1,-20,10.437393
2,-20,9.944632
3,-20,9.479558
4,-20,9.03633
5,-20,8.614176
6,-20,8.213953
7,-20,7.838351
8,-20,7.488443
9,-20,7.1613526
10,-20,6.857688
11,-20,6.577702
12,-20,6.322178
13,-20,6.0915804
14,-20,5.88698
15,-20,5.7096624
16,-20,5.560808
17,-20,5.440914
18,-20,5.3508186
19,-20,5.2920213
20,-20,5.266173
21,-20,5.274977
22,-20,5.317379
23,-20,5.3921604
24,-20,5.4975276
25,-20,5.319394
26,-20,4.532575
27,-20,3.734419
28,-20,2.9257114
29,-20,2.1071818
30,-20,1.2795033
31,-20,0.4432804
32,-20,-0.40090927
33,-20,-0.34745005
34,-20,0.5111484
35,-20,1.3762751
36,-20,2.2475069
37,-20,3.124467
38,-20,4.0068045
39,-20,4.8941975
40,-20,5.786341
41,-20,6.682963
42,-20,7.5837984
43,-20,8.488607
44,-20,9.397172
45,-20,10.309273
46,-20,11.224729
47,-20,12.1433525
48,-20,13.064986
49,-20,13.989462
50,-20,14.916633
51,-20,15.846372
52,-20,16.77854
53,-20,17.713026
54,-20,18.649702
55,-20,19.58849
56,-20,20.529263
57,-20,21.47194
58,-20,22.346647
59,-20,23.101875
60,-20,23.859175
61,-20,24.628452
62,-20,25.404526
63,-20,26.184187
64,-20,26.976624
65,-20,27.77162
66,-20,28.572296
67,-20,29.38414
68,-20,30.197865
69,-20,31.016354
70,-20,31.845036
71,-20,32.67734
72,-20,33.511192
73,-20,34.35323
74,-20,35.20273
75,-20,36.053493
76,-20,36.906773
