y,z,d
-60,-5,12.207129
-59.625,-5,11.917135
-59.25,-5,11.627155
-58.875,-5,11.337204
-58.5,-5,11.047269
-58.125,-5,10.7573595
-57.75,-5,10.467474
-57.375,-5,10.177606
-57,-5,9.887766
-56.625,-5,9.597951
-56.25,-5,9.308153
-55.875,-5,9.018388
-55.5,-5,8.728648
-55.125,-5,8.438929
-54.75,-5,8.149238
-54.375,-5,7.859576
-54,-5,7.5699396
-53.625,-5,7.280336
-53.25,-5,6.990753
-52.875,-5,6.7012076
-52.5,-5,6.411687
-52.125,-5,6.122195
-51.75,-5,5.8327403
-51.375,-5,5.543315
-51,-5,5.253918
-50.625,-5,4.964559
-50.25,-5,4.675233
-49.875,-5,4.385944
-49.5,-5,4.096688
-49.125,-5,3.807465
-48.75,-5,3.5182838
-48.375,-5,3.2291439
-48,-5,2.940033
-47.625,-5,2.6509717
-47.25,-5,2.3619478
-46.875,-5,2.0729609
-46.5,-5,1.7840238
-46.125,-5,1.4951282
-45.75,-5,1.2062738
-45.375,-5,0.9174692
-45,-5,0.628706
-44.625,-5,0.3399966
-44.25,-5,0.051336877
-43.875,-5,-0.23727524
-43.5,-5,-0.27416646
-43.125,-5,0.014340103
-42.75,-5,0.30279285
-42.375,-5,0.59118754
-42,-5,0.87952644
-41.625,-5,1.1678054
-41.25,-5,1.4560223
-40.875,-5,1.7441809
-40.5,-5,2.0322735
-40.125,-5,2.3203022
-39.75,-5,2.6082623
-39.375,-5,2.8961518
-39,-5,3.1839712
-38.625,-5,3.471718
-38.25,-5,3.7593882
-37.875,-5,4.046982
-37.5,-5,4.334497
-37.125,-5,4.6219277
-36.75,-5,4.9092746
-36.375,-5,5.1965356
-36,-5,5.4837065
-35.625,-5,5.770783
-35.25,-5,6.057766
-34.875,-5,6.3446517
-34.5,-5,6.631432
-34.125,-5,6.9181075
-33.75,-5,7.0117
-33.375,-5,6.791599
-33,-5,6.573031
-32.625,-5,6.3580866
-32.25,-5,6.149484
-31.875,-5,5.9448333
-31.5,-5,5.743998
-31.125,-5,5.5464735
-30.75,-5,5.35111
-30.375,-5,5.1561913
-30,-5,4.9595923
-29.625,-5,4.759098
-29.25,-5,4.5528717
-28.875,-5,4.3399677
-28.5,-5,4.120657
-28.125,-5,3.8964446
-27.75,-5,3.6697938
-27.375,-5,3.443689
-27,-5,3.2212138
-26.625,-5,3.0052278
-26.25,-5,2.8000026
-25.875,-5,2.606453
-25.5,-5,2.4241045
-25.125,-5,2.2520106
-24.75,-5,2.0871885
-24.375,-5,1.9245045
-24,-5,1.7573501
-23.625,-5,1.5792841
-23.25,-5,1.385977
-22.875,-5,1.1762098
-22.5,-5,0.9513639
-22.125,-5,0.7142239
-21.75,-5,0.4683167
-21.375,-5,0.21827582
-21,-5,-0.028810192
-20.625,-5,-0.2612604
-20.25,-5,-0.45751715
-19.875,-5,-0.5991159
-19.5,-5,-0.69627476
-19.125,-5,-0.7912761
-18.75,-5,-0.91671187
-18.375,-5,-1.0660466
-18,-5,-1.122257
-17.625,-5,-0.96073353
-17.25,-5,-0.78128976
-16.875,-5,-0.6088173
-16.5,-5,-0.45353955
-16.125,-5,-0.32292676
-15.75,-5,-0.21210623
-15.375,-5,-0.099685445
-15,-5,0.037691545
-14.625,-5,0.20929487
-14.25,-5,0.42285094
-13.875,-5,0.6794155
-13.5,-5,0.9658743
-13.125,-5,1.2731224
-12.75,-5,1.5950501
-12.375,-5,1.9275552
-12,-5,2.2678354
-11.625,-5,2.6138978
-11.25,-5,2.9641776
-10.875,-5,3.317279
-10.5,-5,3.6717517
-10.125,-5,4.025597
-9.75,-5,4.375421
-9.375,-5,4.714925
-9,-5,5.0322876
-8.625,-5,5.3064995
-8.25,-5,5.5051603
-7.875,-5,5.591099
-7.5,-5,5.542947
-7.125,-5,5.3723636
-6.75,-5,5.114205
-6.375,-5,4.803718
-6,-5,4.4653
-5.625,-5,4.1129746
-5.25,-5,3.7541091
-4.875,-5,3.392431
-4.5,-5,3.029822
-4.125,-5,2.6672626
-3.75,-5,2.3053172
-3.375,-5,1.9443825
-3,-5,1.5848204
-2.625,-5,1.227001
-2.25,-5,0.87132597
-1.875,-5,0.5182183
-1.5,-5,0.1679976
-1.125,-5,-0.17944677
-0.75,-5,-0.5252527
-0.375,-5,-0.8719791
0,-5,-1.1935865
0.375,-5,-0.8719791
0.75,-5,-0.5252527
1.125,-5,-0.17944677
1.5,-5,0.1679976
1.875,-5,0.5182183
2.25,-5,0.87132597
2.625,-5,1.227001
3,-5,1.5848204
3.375,-5,1.9443825
3.75,-5,2.3053172
4.125,-5,2.6672623
4.5,-5,3.0298219
4.875,-5,3.3924313
5.25,-5,3.754109
5.625,-5,4.1129746
6,-5,4.4653
6.375,-5,4.8037176
6.75,-5,5.114205
7.125,-5,5.372364
7.5,-5,5.5429473
7.875,-5,5.591099
8.25,-5,5.5051603
8.625,-5,5.3065
9,-5,5.0322876
9.375,-5,4.714924
9.75,-5,4.37542
10.125,-5,4.025596
10.5,-5,3.6717505
10.875,-5,3.3172774
11.25,-5,2.9641757
11.625,-5,2.6138966
12,-5,2.2678347
12.375,-5,1.9275548
12.75,-5,1.59505
13.125,-5,1.2731224
13.5,-5,0.9658742
13.875,-5,0.6794155
14.25,-5,0.42285094
14.625,-5,0.20929487
15,-5,0.037691545
15.375,-5,-0.099685445
15.75,-5,-0.21210623
16.125,-5,-0.32292676
16.5,-5,-0.45353955
16.875,-5,-0.6088173
17.25,-5,-0.78128976
17.625,-5,-0.96073353
18,-5,-1.122257
18.375,-5,-1.0660466
18.75,-5,-0.91671187
19.125,-5,-0.7912761
19.5,-5,-0.69627476
19.875,-5,-0.5991159
20.25,-5,-0.45751715
20.625,-5,-0.2612604
21,-5,-0.028810192
21.375,-5,0.21827582
21.75,-5,0.4683167
22.125,-5,0.7142239
22.5,-5,0.9513639
22.875,-5,1.1762098
23.25,-5,1.385977
23.625,-5,1.5792841
24,-5,1.7573501
24.375,-5,1.9245045
24.75,-5,2.0871885
25.125,-5,2.2520106
25.5,-5,2.4241045
25.875,-5,2.606453
26.25,-5,2.8000026
26.625,-5,3.0052278
27,-5,3.2212138
27.375,-5,3.443689
27.75,-5,3.6697938
28.125,-5,3.8964446
28.5,-5,4.120657
28.875,-5,4.3399677
29.25,-5,4.5528717
29.625,-5,4.759098
30,-5,4.9595923
30.375,-5,5.1561913
30.75,-5,5.35111
31.125,-5,5.5464735
31.5,-5,5.743998
31.875,-5,5.9448333
32.25,-5,6.149484
32.625,-5,6.3580866
33,-5,6.573031
33.375,-5,6.791599
33.75,-5,7.0117
34.125,-5,6.9181075
34.5,-5,6.631432
34.875,-5,6.3446517
35.25,-5,6.057766
35.625,-5,5.770783
36,-5,5.4837065
36.375,-5,5.1965356
36.75,-5,4.9092746
37.125,-5,4.6219277
37.5,-5,4.334497
37.875,-5,4.046982
38.25,-5,3.7593882
38.625,-5,3.471718
39,-5,3.1839712
39.375,-5,2.8961518
39.75,-5,2.6082623
40.125,-5,2.3203022
40.5,-5,2.0322735
40.875,-5,1.7441809
41.25,-5,1.4560223
41.625,-5,1.1678054
42,-5,0.87952644
42.375,-5,0.59118754
42.75,-5,0.30279285
43.125,-5,0.014340103
43.5,-5,-0.27416646
43.875,-5,-0.23727524
44.25,-5,0.051336877
44.625,-5,0.3399966
45,-5,0.628706
45.375,-5,0.9174692
