y,z,d
-60,-5,12.028559
-59.625,-5,11.73856
-59.25,-5,11.448586
-58.875,-5,11.158634
-58.5,-5,10.868698
-58.125,-5,10.578792
-57.75,-5,10.288905
-57.375,-5,9.99904
-57,-5,9.7092
-56.625,-5,9.41938
-56.25,-5,9.129585
-55.875,-5,8.83982
-55.5,-5,8.550076
-55.125,-5,8.260361
-54.75,-5,7.9706697
-54.375,-5,7.6810083
-54,-5,7.391372
-53.625,-5,7.1017647
-53.25,-5,6.812191
-52.875,-5,6.522638
-52.5,-5,6.233118
-52.125,-5,5.943631
-51.75,-5,5.6541696
-51.375,-5,5.3647456
-51,-5,5.0753503
-50.625,-5,4.785993
-50.25,-5,4.4966645
-49.875,-5,4.2073736
-49.5,-5,3.9181156
-49.125,-5,3.6288953
-48.75,-5,3.3397126
-48.375,-5,3.0505714
-48,-5,2.7614675
-47.625,-5,2.4724011
-47.25,-5,2.1833766
-46.875,-5,1.8943934
-46.5,-5,1.605452
-46.125,-5,1.3165562
-45.75,-5,1.0277063
-45.375,-5,0.738898
-45,-5,0.45013955
-44.625,-5,0.16142692
-44.25,-5,-0.12723163
-43.875,-5,-0.3841577
-43.5,-5,-0.09559697
-43.125,-5,0.19290765
-42.75,-5,0.48136026
-42.375,-5,0.7697566
-42,-5,1.0580947
-41.625,-5,1.3463726
-41.25,-5,1.634592
-40.875,-5,1.9227493
-40.5,-5,2.210842
-40.125,-5,2.4988682
-39.75,-5,2.7868295
-39.375,-5,3.0747204
-39,-5,3.3625386
-38.625,-5,3.6502836
-38.25,-5,3.937956
-37.875,-5,4.225549
-37.5,-5,4.5130634
-37.125,-5,4.8004966
-36.75,-5,5.08784
-36.375,-5,5.3751006
-36,-5,5.662272
-35.625,-5,5.949351
-35.25,-5,6.2363324
-34.875,-5,6.5232186
-34.5,-5,6.8100004
-34.125,-5,7.096677
-33.75,-5,7.2588477
-33.375,-5,7.0483932
-33,-5,6.838635
-32.625,-5,6.6320643
-32.25,-5,6.432171
-31.875,-5,6.2365375
-31.5,-5,6.0450006
-31.125,-5,5.857165
-30.75,-5,5.6720862
-30.375,-5,5.488318
-30,-5,5.3040395
-29.625,-5,5.117335
-29.25,-5,4.9265924
-28.875,-5,4.730941
-28.5,-5,4.530574
-28.125,-5,4.3267984
-27.75,-5,4.1218314
-27.375,-5,3.91842
-27,-5,3.7194407
-26.625,-5,3.5275714
-26.25,-5,3.3462508
-25.875,-5,3.1773245
-25.5,-5,3.0199547
-25.125,-5,2.8736303
-24.75,-5,2.7363603
-24.375,-5,2.6045983
-24,-5,2.4736233
-23.625,-5,2.3384974
-23.25,-5,2.1954496
-22.875,-5,2.0431225
-22.5,-5,1.8830038
-22.125,-5,1.7190297
-21.75,-5,1.5568653
-21.375,-5,1.4032475
-21,-5,1.2654297
-20.625,-5,1.1505104
-20.25,-5,1.0653687
