y,z,d
-60,-5,12.57162
-59.625,-5,12.28162
-59.25,-5,11.991648
-58.875,-5,11.701692
-58.5,-5,11.411761
-58.125,-5,11.12185
-57.75,-5,10.8319645
-57.375,-5,10.542099
-57,-5,10.2522545
-56.625,-5,9.962441
-56.25,-5,9.672646
-55.875,-5,9.382879
-55.5,-5,9.093141
-55.125,-5,8.803422
-54.75,-5,8.513729
-54.375,-5,8.224064
-54,-5,7.934432
-53.625,-5,7.6448245
-53.25,-5,7.355246
-52.875,-5,7.0657
-52.5,-5,6.7761784
-52.125,-5,6.4866858
-51.75,-5,6.197234
-51.375,-5,5.907803
-51,-5,5.6184125
-50.625,-5,5.329051
-50.25,-5,5.0397263
-49.875,-5,4.750434
-49.5,-5,4.461175
-49.125,-5,4.171961
-48.75,-5,3.8827753
-48.375,-5,3.5936308
-48,-5,3.304527
-47.625,-5,3.0154645
-47.25,-5,2.7264388
-46.875,-5,2.437454
-46.5,-5,2.1485143
-46.125,-5,1.8596154
-45.75,-5,1.5707659
-45.375,-5,1.2819613
-45,-5,0.99320185
-44.625,-5,0.70448744
-44.25,-5,0.41582626
-43.875,-5,0.12721425
-43.5,-5,-0.16134246
-43.125,-5,-0.35015205
-42.75,-5,-0.06169772
-42.375,-5,0.22669514
-42,-5,0.51503474
-41.625,-5,0.80331296
-41.25,-5,1.0915337
-40.875,-5,1.379689
-40.5,-5,1.6677809
-40.125,-5,1.9558113
-39.75,-5,2.24377
-39.375,-5,2.5316608
-39,-5,2.8194804
-38.625,-5,3.107224
-38.25,-5,3.3948958
-37.875,-5,3.68249
-37.5,-5,3.9700043
-37.125,-5,4.2574344
-36.75,-5,4.5447826
-36.375,-5,4.8320427
-36,-5,5.1192126
-35.625,-5,5.406293
-35.25,-5,5.6932726
-34.875,-5,5.9801583
-34.5,-5,6.266941
-34.125,-5,6.5536194
-33.75,-5,6.840191
-33.375,-5,7.0428
-33,-5,6.836685
-32.625,-5,6.630178
-32.25,-5,6.4302583
-31.875,-5,6.23452
-31.5,-5,6.0429482
-31.125,-5,5.8549614
-30.75,-5,5.6696897
-30.375,-5,5.485678
-30,-5,5.3011007
-29.625,-5,5.114049
-29.25,-5,4.92292
-28.875,-5,4.726874
-28.5,-5,4.526127
-28.125,-5,4.322012
-27.75,-5,4.116764
-27.375,-5,3.913131
-27,-5,3.7139907
-26.625,-5,3.5220096
-26.25,-5,3.3408036
-25.875,-5,3.1722257
-25.5,-5,3.0152605
-25.125,-5,2.8693962
-24.75,-5,2.7326446
-24.375,-5,2.6014667
-24,-5,2.4711273
-23.625,-5,2.336671
-23.25,-5,2.1943183
-22.875,-5,2.0426793
-22.5,-5,1.8832304
-22.125,-5,1.7199129
-21.75,-5,1.5583855
-21.375,-5,1.4053904
-21,-5,1.2681953
-20.625,-5,1.1538843
-20.25,-5,1.0692728
-19.875,-5,1.0181733
-19.5,-5,0.99775225
-19.125,-5,1.0033386
-18.75,-5,1.0272375
-18.375,-5,1.0610061
-18,-5,1.0976087
-17.625,-5,1.1323947
-17.25,-5,1.1629589
-16.875,-5,1.1889012
-16.5,-5,1.2121837
-16.125,-5,1.2376186
-15.75,-5,1.2722986
-15.375,-5,1.3237144
-15,-5,1.3975592
-14.625,-5,1.4963874
-14.25,-5,1.6247342
-13.875,-5,1.7897536
-13.5,-5,1.986488
-13.125,-5,2.2096338
-12.75,-5,2.4541817
-12.375,-5,2.7156475
-12,-5,2.9898343
-11.625,-5,3.2726572
-11.25,-5,3.5599082
-10.875,-5,3.84695
-10.5,-5,4.128372
-10.125,-5,4.3976517
-9.75,-5,4.647004
-9.375,-5,4.8677945
-9,-5,5.051902
-8.625,-5,5.193744
-8.25,-5,5.2913904
-7.875,-5,5.34512
-7.5,-5,5.3537765
-7.125,-5,5.31173
-6.75,-5,5.210154
-6.375,-5,5.0440207
-6,-5,4.8190966
-5.625,-5,4.5505958
-5.25,-5,4.255584
-4.875,-5,3.9475179
-4.5,-5,3.635347
-4.125,-5,3.3247411
-3.75,-5,3.0195363
-3.375,-5,2.7227566
-3,-5,2.4372737
-2.625,-5,2.1662378
-2.25,-5,1.9133761
-1.875,-5,1.6832162
-1.5,-5,1.4812052
-1.125,-5,1.3136356
-0.75,-5,1.1872357
-0.375,-5,1.1082963
0,-5,1.0814158
0.375,-5,1.1082963
0.75,-5,1.1872357
1.125,-5,1.3136356
1.5,-5,1.4812052
1.875,-5,1.6832162
2.25,-5,1.9133761
2.625,-5,2.1662378
3,-5,2.4372737
3.375,-5,2.7227566
3.75,-5,3.0195363
4.125,-5,3.3247411
4.5,-5,3.635347
4.875,-5,3.9475179
5.25,-5,4.255584
5.625,-5,4.5505958
6,-5,4.8190966
6.375,-5,5.0440207
6.75,-5,5.210154
7.125,-5,5.31173
7.5,-5,5.3537765
7.875,-5,5.34512
8.25,-5,5.2913904
8.625,-5,5.193744
9,-5,5.051902
9.375,-5,4.8677945
9.75,-5,4.647004
10.125,-5,4.3976517
10.5,-5,4.128372
10.875,-5,3.84695
11.25,-5,3.5599082
11.625,-5,3.2726572
12,-5,2.9898343
12.375,-5,2.7156475
12.75,-5,2.4541817
13.125,-5,2.2096338
13.5,-5,1.986488
13.875,-5,1.7897536
14.25,-5,1.6247342
14.625,-5,1.4963874
15,-5,1.3975592
15.375,-5,1.3237144
15.75,-5,1.2722986
