y,z,d
-140,-20,11.00483
-139.125,-20,10.2733755
-138.25,-20,9.564194
-137.375,-20,8.882181
-136.5,-20,8.233494
-135.625,-20,7.6258316
-134.75,-20,7.068704
-133.875,-20,6.573577
-133,-20,6.153705
-132.125,-20,5.8234158
-131.25,-20,5.5966015
-130.375,-20,5.484476
-129.5,-20,5.4732776
-128.625,-20,5.4732776
-127.75,-20,5.4732776
-126.875,-20,5.473276
-126,-20,5.4732776
-125.125,-20,5.473279
-124.25,-20,5.4732776
-123.375,-20,5.4732776
-122.5,-20,5.4732776
-121.625,-20,5.4732776
-120.75,-20,5.4732776
-119.875,-20,5.4732776
-119,-20,5.473279
-118.125,-20,5.4732776
-117.25,-20,5.4732776
-116.375,-20,5.4732776
-115.5,-20,5.4732776
-114.625,-20,5.473276
-113.75,-20,5.4732776
-112.875,-20,5.4732776
-112,-20,5.4732776
-111.125,-20,5.4732776
-110.25,-20,5.4732776
-109.375,-20,5.4732776
-108.5,-20,5.473279
-107.625,-20,5.4732776
-106.75,-20,5.4732776
-105.875,-20,5.4732776
-105,-20,5.4732776
-104.125,-20,5.4732776
-103.25,-20,5.4732776
-102.375,-20,5.473276
-101.5,-20,5.4732776
-100.625,-20,5.473279
-99.75,-20,5.4732776
-98.875,-20,5.4732776
-98,-20,5.4732776
-97.125,-20,5.4732776
-96.25,-20,5.473279
-95.375,-20,5.4732776
-94.5,-20,5.4732776
-93.625,-20,5.4732776
-92.75,-20,5.4732776
-91.875,-20,5.4732776
-91,-20,5.4732776
-90.125,-20,5.4732776
-89.25,-20,5.4732776
-88.375,-20,5.473279
-87.5,-20,5.4732776
-86.625,-20,5.4732776
-85.75,-20,5.4732776
-84.875,-20,5.4732776
-84,-20,5.4732776
-83.125,-20,5.4732776
-82.25,-20,5.473276
-81.375,-20,5.4732776
-80.5,-20,5.4732776
-79.625,-20,5.4732776
-78.75,-20,5.4732776
-77.875,-20,5.4732776
-77,-20,5.4732776
-76.125,-20,5.473279
-75.25,-20,5.4732776
-74.375,-20,5.4732776
-73.5,-20,5.4732776
-72.625,-20,5.4732776
-71.75,-20,5.4732776
-70.875,-20,5.4732776
-70,-20,5.473276
-69.125,-20,5.4732776
-68.25,-20,5.473279
-67.375,-20,5.4732776
-66.5,-20,5.4732776
-65.625,-20,5.4732776
-64.75,-20,5.4732776
-63.875,-20,5.4732776
-63,-20,5.4732776
-62.125,-20,5.4732776
-61.25,-20,5.4732776
-60.375,-20,5.4732776
-59.5,-20,5.4732776
-58.625,-20,5.4732776
-57.75,-20,5.4732776
-56.875,-20,5.4732776
-56,-20,5.4732776
-55.125,-20,5.4732776
-54.25,-20,5.4732776
-53.375,-20,5.4732776
-52.5,-20,5.4732776
-51.625,-20,5.4732776
-50.75,-20,5.4732776
-49.875,-20,5.4732776
-49,-20,5.4732776
-48.125,-20,5.4732776
-47.25,-20,5.4732776
-46.375,-20,5.4732776
-45.5,-20,5.4732776
-44.625,-20,5.4732776
-43.75,-20,5.4732776
-42.875,-20,5.4732776
-42,-20,5.4732776
-41.125,-20,5.4732776
-40.25,-20,5.4732776
-39.375,-20,5.4732776
-38.5,-20,5.4732776
-37.625,-20,5.4732776
-36.75,-20,5.4732776
-35.875,-20,5.4732776
-35,-20,5.4732776
-34.125,-20,5.4732776
-33.25,-20,5.4732776
-32.375,-20,5.4732776
-31.5,-20,5.4732776
-30.625,-20,5.4732776
-29.75,-20,5.4732776
-28.875,-20,5.4732776
-28,-20,5.4732776
-27.125,-20,5.4732776
-26.25,-20,5.4732776
-25.375,-20,5.4732776
-24.5,-20,5.4732776
-23.625,-20,5.4732776
-22.75,-20,5.4732776
-21.875,-20,5.4732776
-21,-20,5.4732776
-20.125,-20,5.473279
-19.25,-20,5.4732776
-18.375,-20,5.4732776
-17.5,-20,5.4732776
-16.625,-20,5.4732776
-15.75,-20,5.4732776
-14.875,-20,5.4732776
-14,-20,5.473279
-13.125,-20,5.4732776
-12.25,-20,5.4732776
-11.375,-20,5.4732776
-10.5,-20,5.4732776
-9.625,-20,5.4732776
-8.75,-20,5.4732776
-7.875,-20,5.4732776
-7,-20,5.4732776
-6.125,-20,5.4732776
-5.25,-20,5.4732776
-4.375,-20,5.4732776
-3.5,-20,5.4732776
-2.625,-20,5.4732776
-1.75,-20,5.4732776
-0.875,-20,5.4732776
0,-20,5.4732776
0.875,-20,5.473279
1.75,-20,5.4732776
2.625,-20,5.4732776
3.5,-20,5.473276
4.375,-20,5.4732776
5.25,-20,5.4732776
6.125,-20,5.4732776
7,-20,5.4732776
7.875,-20,5.4732776
8.75,-20,5.4732776
9.625,-20,5.4732776
10.5,-20,5.4732776
11.375,-20,5.4732776
12.25,-20,5.4732776
13.125,-20,5.4732776
14,-20,5.4732776
14.875,-20,5.473279
15.75,-20,5.4732776
16.625,-20,5.4732776
17.5,-20,5.4732776
18.375,-20,5.4732776
19.25,-20,5.473276
20.125,-20,5.473279
21,-20,5.473279
21.875,-20,5.4732776
22.75,-20,5.4732776
23.625,-20,5.4732776
24.5,-20,5.4732776
25.375,-20,5.4732776
26.25,-20,5.4732776
27.125,-20,5.4732776
28,-20,5.4732776
28.875,-20,5.4732776
29.75,-20,5.4732776
30.625,-20,5.4732776
31.5,-20,5.4732776
32.375,-20,5.4732776
33.25,-20,5.4732776
34.125,-20,5.4732776
35,-20,5.4732776
35.875,-20,5.4732776
36.75,-20,5.4732776
37.625,-20,5.473279
38.5,-20,5.4732776
39.375,-20,5.4732776
40.25,-20,5.4732776
41.125,-20,5.4732776
42,-20,5.473279
42.875,-20,5.4732776
43.75,-20,5.4732776
44.625,-20,5.4732776
45.5,-20,5.4732776
46.375,-20,5.4732776
47.25,-20,5.4732776
48.125,-20,5.4732776
49,-20,5.4732776
49.875,-20,5.473279
50.75,-20,5.4732776
51.625,-20,5.4732776
52.5,-20,5.4732776
53.375,-20,5.4732776
54.25,-20,5.4732776
55.125,-20,5.4732776
56,-20,5.473276
56.875,-20,5.4732776
57.75,-20,5.473279
58.625,-20,5.4732776
59.5,-20,5.4732776
60.375,-20,5.473276
61.25,-20,5.4732776
62.125,-20,5.473279
63,-20,5.4732776
63.875,-20,5.4732776
64.75,-20,5.4732776
65.625,-20,5.4732776
66.5,-20,5.4732776
67.375,-20,5.4732776
68.25,-20,5.4732776
69.125,-20,5.4732776
70,-20,5.4732776
70.875,-20,5.4732776
71.75,-20,5.4732776
72.625,-20,5.4732776
73.5,-20,5.4732776
74.375,-20,5.4732776
75.25,-20,5.4732776
76.125,-20,5.4732776
77,-20,5.4732776
77.875,-20,5.4732776
78.75,-20,5.4732776
79.625,-20,5.4732776
80.5,-20,5.4732776
81.375,-20,5.4732776
82.25,-20,5.4732776
83.125,-20,5.4732776
84,-20,5.4732776
84.875,-20,5.4732776
85.75,-20,5.4732776
86.625,-20,5.4732776
87.5,-20,5.4732776
88.375,-20,5.4732776
89.25,-20,5.4732776
90.125,-20,5.4732776
91,-20,5.4732776
91.875,-20,5.4732776
92.75,-20,5.4732776
93.625,-20,5.4732776
94.5,-20,5.4732776
95.375,-20,5.4732776
96.25,-20,5.4732776
97.125,-20,5.4732776
98,-20,5.4732776
98.875,-20,5.4732776
99.75,-20,5.4732776
100.625,-20,5.4732776
101.5,-20,5.4732776
102.375,-20,5.4732776
103.25,-20,5.4732776
104.125,-20,5.4732776
105,-20,5.4732776
105.875,-20,5.4732776
106.75,-20,5.4732776
107.625,-20,5.4732776
108.5,-20,5.4732776
109.375,-20,5.4732776
110.25,-20,5.4732776
111.125,-20,5.4732776
112,-20,5.4732776
112.875,-20,5.473276
113.75,-20,5.4732776
114.625,-20,5.4732776
115.5,-20,5.4732776
116.375,-20,5.4732776
117.25,-20,5.4732776
118.125,-20,5.4732776
119,-20,5.473279
119.875,-20,5.4732776
120.75,-20,5.4732776
121.625,-20,5.4732776
122.5,-20,5.4732776
123.375,-20,5.4732776
124.25,-20,5.4732776
125.125,-20,5.4732776
126,-20,5.4732776
126.875,-20,5.4732776
127.75,-20,5.4732776
128.625,-20,5.4732776
129.5,-20,5.4732776
130.375,-20,5.484476
131.25,-20,5.5966015
132.125,-20,5.8234158
133,-20,6.153705
133.875,-20,6.573577
134.75,-20,7.068704
135.625,-20,7.6258316
136.5,-20,8.233494
137.375,-20,8.882181
138.25,-20,9.564194
139.125,-20,10.2733755
140,-20,11.00483
-140,-19.6875,10.842641
-139.125,-19.6875,10.100307
-138.25,-19.6875,9.379076
-137.375,-19.6875,8.683761
-136.5,-19.6875,8.020493
-135.625,-19.6875,7.397055
-134.75,-19.6875,6.823226
-133.875,-19.6875,6.311027
-133,-19.6875,5.8746595
-132.125,-19.6875,5.5298266
-131.25,-19.6875,5.292092
-130.375,-19.6875,5.1742535
-129.5,-19.6875,5.1624727
-128.625,-19.6875,5.1624727
-127.75,-19.6875,5.1624727
-126.875,-19.6875,5.162472
-126,-19.6875,5.1624727
-125.125,-19.6875,5.162474
-124.25,-19.6875,5.1624727
-123.375,-19.6875,5.1624727
-122.5,-19.6875,5.1624727
-121.625,-19.6875,5.1624727
-120.75,-19.6875,5.1624727
-119.875,-19.6875,5.1624727
-119,-19.6875,5.162474
-118.125,-19.6875,5.1624727
-117.25,-19.6875,5.1624727
-116.375,-19.6875,5.1624727
-115.5,-19.6875,5.1624727
-114.625,-19.6875,5.162472
-113.75,-19.6875,5.1624727
-112.875,-19.6875,5.1624727
-112,-19.6875,5.1624727
-111.125,-19.6875,5.1624727
-110.25,-19.6875,5.1624727
-109.375,-19.6875,5.1624727
-108.5,-19.6875,5.1624727
-107.625,-19.6875,5.1624727
-106.75,-19.6875,5.1624727
-105.875,-19.6875,5.1624727
-105,-19.6875,5.1624727
-104.125,-19.6875,5.1624727
-103.25,-19.6875,5.1624727
-102.375,-19.6875,5.1624713
-101.5,-19.6875,5.1624727
-100.625,-19.6875,5.162474
-99.75,-19.6875,5.1624727
-98.875,-19.6875,5.1624727
-98,-19.6875,5.1624727
-97.125,-19.6875,5.1624727
-96.25,-19.6875,5.162474
