y,z,d
-140,-20,10.701818
-139.125,-20,9.949765
-138.25,-20,9.217701
-137.375,-20,8.510342
-136.5,-20,7.8337617
-135.625,-20,7.195778
-134.75,-20,6.6063714
-133.875,-20,6.078042
-133,-20,5.6258726
-132.125,-20,5.2669153
-131.25,-20,5.018448
-130.375,-20,4.8949504
-129.5,-20,4.882591
-128.625,-20,4.882591
-127.75,-20,4.882591
-126.875,-20,4.8825893
-126,-20,4.8825893
-125.125,-20,4.882591
-124.25,-20,4.8825893
-123.375,-20,4.882591
-122.5,-20,4.882591
-121.625,-20,4.882591
-120.75,-20,4.882592
-119.875,-20,4.882591
-119,-20,4.882591
-118.125,-20,4.882591
-117.25,-20,4.882591
-116.375,-20,4.8825893
-115.5,-20,4.882591
-114.625,-20,4.8825893
-113.75,-20,4.882591
-112.875,-20,4.882592
-112,-20,4.8825893
-111.125,-20,4.882591
-110.25,-20,4.882591
-109.375,-20,4.882591
-108.5,-20,4.882591
-107.625,-20,4.882591
-106.75,-20,4.8825893
-105.875,-20,4.882591
-105,-20,4.882592
-104.125,-20,4.882591
-103.25,-20,4.882591
-102.375,-20,4.8825893
-101.5,-20,4.882591
-100.625,-20,4.882591
-99.75,-20,4.882591
-98.875,-20,4.882591
-98,-20,4.882591
-97.125,-20,4.882591
-96.25,-20,4.882592
-95.375,-20,4.882591
-94.5,-20,4.882591
-93.625,-20,4.882591
-92.75,-20,4.882591
-91.875,-20,4.882591
-91,-20,4.882591
-90.125,-20,4.882591
-89.25,-20,4.882591
-88.375,-20,4.882592
-87.5,-20,4.882591
-86.625,-20,4.8825893
-85.75,-20,4.882591
-84.875,-20,4.882591
-84,-20,4.882592
-83.125,-20,4.882591
-82.25,-20,4.882591
-81.375,-20,4.882591
-80.5,-20,4.882592
-79.625,-20,4.882591
-78.75,-20,4.882591
-77.875,-20,4.882591
-77,-20,4.882591
-76.125,-20,4.882592
-75.25,-20,4.882591
-74.375,-20,4.8825893
-73.5,-20,4.882591
-72.625,-20,4.882591
-71.75,-20,4.882591
-70.875,-20,4.882591
-70,-20,4.882591
-69.125,-20,4.882591
-68.25,-20,4.882592
-67.375,-20,4.882591
-66.5,-20,4.8825893
-65.625,-20,4.8825893
-64.75,-20,4.882591
-63.875,-20,4.882591
-63,-20,4.882591
-62.125,-20,4.882591
-61.25,-20,4.882591
-60.375,-20,4.882591
-59.5,-20,4.882591
-58.625,-20,4.882591
-57.75,-20,4.882591
-56.875,-20,4.882591
-56,-20,4.882591
-55.125,-20,4.882591
-54.25,-20,4.882591
-53.375,-20,4.882591
-52.5,-20,4.882591
-51.625,-20,4.882591
-50.75,-20,4.882591
-49.875,-20,4.882591
-49,-20,4.882591
-48.125,-20,4.882591
-47.25,-20,4.882591
-46.375,-20,4.882591
-45.5,-20,4.882591
-44.625,-20,4.882591
-43.75,-20,4.882591
-42.875,-20,4.882591
-42,-20,4.882591
-41.125,-20,4.882591
-40.25,-20,4.882591
-39.375,-20,4.882591
-38.5,-20,4.882591
-37.625,-20,4.882591
-36.75,-20,4.882591
-35.875,-20,4.882591
-35,-20,4.882591
-34.125,-20,4.882591
-33.25,-20,4.882591
-32.375,-20,4.882591
-31.5,-20,4.882591
-30.625,-20,4.882591
-29.75,-20,4.882591
-28.875,-20,4.882591
-28,-20,4.8825893
-27.125,-20,4.882591
-26.25,-20,4.882592
-25.375,-20,4.882592
-24.5,-20,4.882591
-23.625,-20,4.882591
-22.75,-20,4.882591
-21.875,-20,4.882591
-21,-20,4.882591
-20.125,-20,4.882591
-19.25,-20,4.882591
-18.375,-20,4.882591
-17.5,-20,4.882591
-16.625,-20,4.882591
-15.75,-20,4.882591
-14.875,-20,4.882591
-14,-20,4.882591
-13.125,-20,4.882591
-12.25,-20,4.882591
-11.375,-20,4.882591
-10.5,-20,4.882591
-9.625,-20,4.882591
-8.75,-20,4.882591
-7.875,-20,4.882591
-7,-20,4.882591
-6.125,-20,4.882591
-5.25,-20,4.882591
-4.375,-20,4.882591
-3.5,-20,4.882591
-2.625,-20,4.882591
-1.75,-20,4.882591
-0.875,-20,4.882591
0,-20,4.882591
0.875,-20,4.882592
1.75,-20,4.882591
2.625,-20,4.882592
3.5,-20,4.8825893
4.375,-20,4.882591
5.25,-20,4.8825893
6.125,-20,4.882591
7,-20,4.882591
7.875,-20,4.882591
8.75,-20,4.882591
9.625,-20,4.882591
10.5,-20,4.882592
11.375,-20,4.882591
12.25,-20,4.882591
13.125,-20,4.882591
14,-20,4.882591
14.875,-20,4.882591
15.75,-20,4.882591
16.625,-20,4.882591
17.5,-20,4.882591
18.375,-20,4.882591
19.25,-20,4.882591
20.125,-20,4.882591
21,-20,4.882591
21.875,-20,4.882591
22.75,-20,4.882591
23.625,-20,4.882591
24.5,-20,4.882591
25.375,-20,4.882592
26.25,-20,4.882592
27.125,-20,4.882591
28,-20,4.8825893
28.875,-20,4.882591
29.75,-20,4.8825893
