x,z,d
-27,-4.6666665,5.080514
-26.5,-4.6666665,4.9096313
-26,-4.6666665,4.782479
-25.5,-4.6666665,4.7018013
-25,-4.6666665,4.666918
-24.5,-4.6666665,4.6666994
-24,-4.6666665,4.6666665
-23.5,-4.6666665,4.6666665
-23,-4.6666665,4.6666665
-22.5,-4.6666665,4.6666665
-22,-4.6666665,4.6666665
-21.5,-4.6666665,4.6666665
-21,-4.6666665,4.6666665
-20.5,-4.6666665,4.6666665
-20,-4.6666665,4.6666665
-19.5,-4.6666665,4.6666665
-19,-4.6666665,4.6666665
-18.5,-4.6666665,4.6666665
-18,-4.6666665,4.6666665
-17.5,-4.6666665,4.6666665
-17,-4.6666665,4.6666665
-16.5,-4.6666665,4.6666665
-16,-4.6666665,4.6666665
-15.5,-4.6666665,4.6666665
-15,-4.6666665,4.6666665
-14.5,-4.6666665,4.6666665
-14,-4.6666665,4.6666665
-13.5,-4.6666665,4.6666665
-13,-4.6666665,4.6666665
-12.5,-4.6666665,4.6666665
-12,-4.6666665,4.6666665
-11.5,-4.6666665,4.6666665
-11,-4.6666665,4.6666665
-10.5,-4.6666665,4.6666665
-10,-4.6666665,4.6666665
-9.5,-4.6666665,4.6666665
-9,-4.6666665,4.6666665
-8.5,-4.6666665,4.6666665
-8,-4.6666665,4.6666665
-7.5,-4.6666665,4.6666665
-7,-4.6666665,4.6666665
-6.5,-4.6666665,4.6666665
-6,-4.6666665,4.6666665
-5.5,-4.6666665,4.6666665
-5,-4.6666665,4.6666665
-4.5,-4.6666665,4.6666665
-4,-4.6666665,4.6666665
-3.5,-4.6666665,4.6666665
-3,-4.6666665,4.6666665
-2.5,-4.6666665,4.6666665
-2,-4.6666665,4.6666665
-1.5,-4.6666665,4.6666665
-1,-4.6666665,4.6666665
-0.5,-4.6666665,4.6666665
0,-4.6666665,4.6666665
0.5,-4.6666665,4.6666665
1,-4.6666665,4.6666665
1.5,-4.6666665,4.6666665
2,-4.6666665,4.6666665
2.5,-4.6666665,4.6666665
3,-4.6666665,4.6666665
3.5,-4.6666665,4.6666665
4,-4.6666665,4.6666665
4.5,-4.6666665,4.6666665
5,-4.6666665,4.6666665
5.5,-4.6666665,4.6666665
6,-4.6666665,4.6666665
6.5,-4.6666665,4.6666665
7,-4.6666665,4.6666665
7.5,-4.6666665,4.6666665
8,-4.6666665,4.6666665
8.5,-4.6666665,4.6666665
9,-4.6666665,4.6666665
9.5,-4.6666665,4.6666665
10,-4.6666665,4.6666665
10.5,-4.6666665,4.6666665
11,-4.6666665,4.6666665
11.5,-4.6666665,4.6666665
12,-4.6666665,4.6666665
12.5,-4.6666665,4.6666665
13,-4.6666665,4.6666665
13.5,-4.6666665,4.6666665
14,-4.6666665,4.6666665
14.5,-4.6666665,4.6666665
15,-4.6666665,4.6666665
15.5,-4.6666665,4.6666665
16,-4.6666665,4.6666665
16.5,-4.6666665,4.6666665
17,-4.6666665,4.6666665
17.5,-4.6666665,4.6666665
18,-4.6666665,4.6666665
18.5,-4.6666665,4.6666665
19,-4.6666665,4.6666665
19.5,-4.6666665,4.6666665
20,-4.6666665,4.6666665
20.5,-4.6666665,4.6666665
21,-4.6666665,4.6666665
21.5,-4.6666665,4.6666665
22,-4.6666665,4.6666665
22.5,-4.6666665,4.6666665
23,-4.6666665,4.6666665
23.5,-4.6666665,4.6666665
24,-4.6666665,4.6666665
24.5,-4.6666665,4.6666994
25,-4.6666665,4.666918
25.5,-4.6666665,4.7018013
26,-4.6666665,4.7824783
26.5,-4.6666665,4.9096303
27,-4.6666665,5.0805125
27.5,-4.6666665,5.296818
28,-4.6666665,5.553381
28.5,-4.6666665,5.8390965
29,-4.6666665,6.150597
29.5,-4.6666665,6.484735
30,-4.6666665,6.841139
-30,-4.5,6.728403
-29.5,-4.5,6.365699
-29,-4.5,6.024908
-28.5,-4.5,5.7065525
-28,-4.5,5.413908
-27.5,-4.5,5.1504993
-27,-4.5,4.9277835
-26.5,-4.5,4.7514095
-26,-4.5,4.6199484
-25.5,-4.5,4.5364184
-25,-4.5,4.500261
-24.5,-4.5,4.5000343
-24,-4.5,4.5
-23.5,-4.5,4.5
-23,-4.5,4.5
-22.5,-4.5,4.5
-22,-4.5,4.5
-21.5,-4.5,4.5
-21,-4.5,4.5
-20.5,-4.5,4.5
-20,-4.5,4.5
-19.5,-4.5,4.5
-19,-4.5,4.5
