y,z,d
-60,-5,12.389375
-59.625,-5,12.099377
-59.25,-5,11.809399
-58.875,-5,11.519445
-58.5,-5,11.229512
-58.125,-5,10.9396
-57.75,-5,10.649713
-57.375,-5,10.35985
-57,-5,10.070008
-56.625,-5,9.78019
-56.25,-5,9.490402
-55.875,-5,9.200634
-55.5,-5,8.910891
-55.125,-5,8.621177
-54.75,-5,8.331483
-54.375,-5,8.0418215
-54,-5,7.7521896
-53.625,-5,7.462578
-53.25,-5,7.1729994
-52.875,-5,6.8834496
-52.5,-5,6.593929
-52.125,-5,6.304441
-51.75,-5,6.0149817
-51.375,-5,5.7255554
-51,-5,5.4361625
-50.625,-5,5.146802
-50.25,-5,4.8574786
-49.875,-5,4.568188
-49.5,-5,4.278931
-49.125,-5,3.9897149
-48.75,-5,3.7005315
-48.375,-5,3.4113853
-48,-5,3.1222804
-47.625,-5,2.8332167
-47.25,-5,2.544194
-46.875,-5,2.2552042
-46.5,-5,1.966264
-46.125,-5,1.677369
-45.75,-5,1.3885152
-45.375,-5,1.0997108
-45,-5,0.81095177
-44.625,-5,0.52224207
-44.25,-5,0.23357773
-43.875,-5,-0.055031046
-43.5,-5,-0.3435904
-43.125,-5,-0.16790378
-42.75,-5,0.12054646
-42.375,-5,0.40894312
-42,-5,0.69728214
-41.625,-5,0.98556155
-41.25,-5,1.2737814
-40.875,-5,1.5619371
-40.5,-5,1.850029
-40.125,-5,2.138055
-39.75,-5,2.4260151
-39.375,-5,2.7139053
-39,-5,3.0017276
-38.625,-5,3.2894738
-38.25,-5,3.5771434
-37.875,-5,3.8647373
-37.5,-5,4.1522503
-37.125,-5,4.4396834
-36.75,-5,4.727028
-36.375,-5,5.0142875
-36,-5,5.30146
-35.625,-5,5.5885386
-35.25,-5,5.875521
-34.875,-5,6.162404
-34.5,-5,6.4491887
-34.125,-5,6.735866
-33.75,-5,7.0224366
-33.375,-5,7.308896
-33,-5,7.59524
-32.625,-5,7.881466
-32.25,-5,8.167569
-31.875,-5,8.453542
-31.5,-5,8.739378
-31.125,-5,8.901105
-30.75,-5,8.764097
-30.375,-5,8.628012
-30,-5,8.493206
-29.625,-5,8.35944
-29.25,-5,8.226525
-28.875,-5,8.094541
-28.5,-5,7.9638762
-28.125,-5,7.8352075
-27.75,-5,7.7093744
