y,z,d
-60,-5,12.024883
-59.625,-5,11.734887
-59.25,-5,11.444908
-58.875,-5,11.154959
-58.5,-5,10.8650255
-58.125,-5,10.575113
-57.75,-5,10.285226
-57.375,-5,9.995358
-57,-5,9.705522
-56.625,-5,9.4157
-56.25,-5,9.125913
-55.875,-5,8.836142
-55.5,-5,8.5464
-55.125,-5,8.256683
-54.75,-5,7.9669952
-54.375,-5,7.677328
-54,-5,7.387695
-53.625,-5,7.098086
-53.25,-5,6.808511
-52.875,-5,6.5189605
-52.5,-5,6.229439
-52.125,-5,5.939951
-51.75,-5,5.650492
-51.375,-5,5.361067
-51,-5,5.07167
-50.625,-5,4.7823153
-50.25,-5,4.4929857
-49.875,-5,4.203697
-49.5,-5,3.9144382
-49.125,-5,3.6252208
-48.75,-5,3.3360364
-48.375,-5,3.0468981
-48,-5,2.7577887
-47.625,-5,2.4687212
-47.25,-5,2.1796992
-46.875,-5,1.8907148
-46.5,-5,1.6017761
-46.125,-5,1.312879
-45.75,-5,1.0240277
-45.375,-5,0.7352222
-45,-5,0.4464625
-44.625,-5,0.15774857
-44.25,-5,-0.13091129
-43.875,-5,-0.3804767
-43.5,-5,-0.091918826
-43.125,-5,0.19658701
-42.75,-5,0.48503882
-42.375,-5,0.77343446
-42,-5,1.0617738
-41.625,-5,1.3500531
-41.25,-5,1.6382697
-40.875,-5,1.9264281
-40.5,-5,2.214522
-40.125,-5,2.5025494
-39.75,-5,2.7905078
-39.375,-5,3.0784
-39,-5,3.3662193
-38.625,-5,3.6539657
-38.25,-5,3.941635
-37.875,-5,4.2292295
-37.5,-5,4.5167427
-37.125,-5,4.804173
-36.75,-5,5.0915217
-36.375,-5,5.3787813
-36,-5,5.6659536
-35.625,-5,5.953032
-35.25,-5,6.2400146
-34.875,-5,6.5268974
-34.5,-5,6.81368
-34.125,-5,7.1003594
-33.75,-5,7.38693
-33.375,-5,7.6733885
-33,-5,7.959733
-32.625,-5,8.245958
-32.25,-5,8.532059
-31.875,-5,8.818033
-31.5,-5,9.063002
-31.125,-5,8.935076
-30.75,-5,8.795661
-30.375,-5,8.65811
-30,-5,8.521947
-29.625,-5,8.386801
-29.25,-5,8.252494
-28.875,-5,8.119135
-28.5,-5,7.987144
-28.125,-5,7.8572106
-27.75,-5,7.730195
-27.375,-5,7.6070213
-27,-5,7.4885674
-26.625,-5,7.3757696
-26.25,-5,7.270259
-25.875,-5,7.17071
-25.5,-5,7.0769143
-25.125,-5,6.988304
-24.75,-5,6.9040427
-24.375,-5,6.8230815
-24,-5,6.7443686
-23.625,-5,6.66705
-23.25,-5,6.59067
-22.875,-5,6.515346
-22.5,-5,6.4417734
-22.125,-5,6.371086
-21.75,-5,6.304606
-21.375,-5,6.2436104
-21,-5,6.1890807
-20.625,-5,6.1415124
-20.25,-5,6.101485
-19.875,-5,6.066994
-19.5,-5,6.0363517
-19.125,-5,6.007258
-18.75,-5,5.9771657
-18.375,-5,5.9438214
-18,-5,5.9059615
-17.625,-5,5.863811
-17.25,-5,5.8191524
-16.875,-5,5.774974
-16.5,-5,5.734824
-16.125,-5,5.702228
-15.75,-5,5.68027
-15.375,-5,5.671406
-15,-5,5.6774125
-14.625,-5,5.699706
-14.25,-5,5.740798
-13.875,-5,5.8010907
-13.5,-5,5.8803205
-13.125,-5,5.978003
-12.75,-5,6.093493
-12.375,-5,6.226003
-12,-5,6.3746653
-11.625,-5,6.538549
-11.25,-5,6.716687
-10.875,-5,6.908114
-10.5,-5,7
-10.125,-5,7
-9.75,-5,7
-9.375,-5,7
-9,-5,7
-8.625,-5,7
-8.25,-5,7
-7.875,-5,7
-7.5,-5,7
-7.125,-5,7
-6.75,-5,7
-6.375,-5,7
-6,-5,7
-5.625,-5,7
-5.25,-5,7
-4.875,-5,7
-4.5,-5,6.928712
-4.125,-5,6.7352443
-3.75,-5,6.5541615
-3.375,-5,6.386386
-3,-5,6.232858
-2.625,-5,6.0945277
