x,z,d
125.950005,-8,5.8
126.5,-8,5.8
127.05,-8,5.8
127.600006,-8,5.8
128.15001,-8,5.8
128.7,-8,5.8
129.25,-8,5.8
129.8,-8,5.8
130.35,-8,5.8
130.90001,-8,5.8
131.45,-8,5.8
132,-8,5.8
132.55,-8,5.8
133.1,-8,5.8
133.65001,-8,5.8
134.2,-8,5.8
134.75,-8,5.8
135.3,-8,5.8137765
135.85,-8,5.877287
136.40001,-8,5.990827
136.95,-8,6.151623
137.5,-8,6.3560967
138.05,-8,6.6001873
138.6,-8,6.8796797
139.15001,-8,7.190446
139.7,-8,7.6001215
140.25,-8,8.043897
140.8,-8,8.497734
141.35,-8,8.960382
141.90001,-8,9.430772
142.45,-8,9.907971
143,-8,10.39122
143.55,-8,10.879825
144.1,-8,11.373199
144.65001,-8,11.870834
145.2,-8,12.3722725
145.75,-8,12.877156
146.3,-8,13.385135
146.85,-8,13.895909
147.40001,-8,14.409222
147.95,-8,14.924824
148.5,-8,15.442543
149.05,-8,15.962179
149.6,-8,16.483574
150.15001,-8,17.00658
150.7,-8,17.531055
151.25,-8,18.056913
151.8,-8,18.584032
152.35,-8,19.112318
152.90001,-8,19.641687
153.45,-8,20.172045
154,-8,20.703352
154.55,-8,21.235529
155.1,-8,21.768518
155.65001,-8,22.302265
156.2,-8,22.836708
156.75,-8,23.371828
157.3,-8,23.907574
157.85,-8,24.443903
158.40001,-8,24.980783
158.95,-8,25.518166
159.5,-8,26.056053
160.05,-8,26.594402
160.6,-8,27.133186
161.15001,-8,27.67238
161.7,-8,28.21195
162.25,-8,28.751904
162.8,-8,29.292208
163.35,-8,29.832844
163.90001,-8,30.373795
164.45,-8,30.915031
165,-8,31.45657
165.55,-8,31.998379
166.1,-8,32.540447
166.65001,-8,33.08276
167.2,-8,33.625298
167.75,-8,34.16807
168.3,-8,34.711063
168.85,-8,35.25426
169.40001,-8,35.797653
169.95,-8,36.34122
170.5,-8,36.884983
171.05,-8,37.42892
171.6,-8,37.973022
172.15001,-8,38.51728
172.7,-8,39.061684
173.25,-8,39.606243
173.8,-8,40.150944
174.35,-8,40.69578
174.90001,-8,41.240753
175.45,-8,41.78583
176,-8,42.33105
176.55,-8,42.87638
177.1,-8,43.421825
177.65001,-8,43.96738
178.2,-8,44.513023
178.75,-8,45.058784
179.3,-8,45.604645
179.85,-8,46.150593
180.40001,-8,46.696636
180.95,-8,47.242756
181.5,-8,47.78897
182.05,-8,48.33527
182.6,-8,48.88165
183.15001,-8,49.428104
183.7,-8,49.97462
184.25,-8,50.521225
184.8,-8,51.067898
185.35,-8,51.614643
185.90001,-8,52.16145
186.45,-8,52.708305
187,-8,53.25524
187.55,-8,53.802235
188.1,-8,54.34929
188.65001,-8,54.8964
189.2,-8,55.44355
189.75,-8,55.99077
190.3,-8,56.538036
190.85,-8,57.08536
191.40001,-8,57.632732
191.95,-8,58.180134
192.5,-8,58.7276
193.05,-8,59.275112
193.6,-8,59.822666
194.15001,-8,60.370266
194.7,-8,60.917892
195.25,-8,61.465572
195.8,-8,62.013298
196.35,-8,62.56105
196.90001,-8,63.10885
197.45,-8,63.65667
198,-8,64.20454
198.55,-8,64.75245
199.1,-8,65.300385
199.65001,-8,65.84836
200.2,-8,66.39635
200.75,-8,66.94439
201.3,-8,67.492455
201.85,-8,68.04056
202.40001,-8,68.588684
202.95,-8,69.136826
203.5,-8,69.68501
204.05,-8,70.23323
204.6,-8,70.78147
205.15001,-8,71.329735
205.7,-8,71.87801
206.25,-8,72.42633
206.8,-8,72.97467
207.35,-8,73.52304
207.90001,-8,74.07143
208.45,-8,74.61983
209,-8,75.16827
209.55,-8,75.71672
210.1,-8,76.265205
210.65001,-8,76.813705
211.20001,-8,77.36223
211.75,-8,77.91075
212.3,-8,78.45931
212.85,-8,79.0079
213.40001,-8,79.556496
213.95001,-8,80.10512
214.5,-8,80.65374
215.05,-8,81.20239
215.6,-8,81.75107
216.15001,-8,82.29976
216.70001,-8,82.84847
217.25,-8,83.39718
217.8,-8,83.94592
218.35,-8,84.49468
218.90001,-8,85.04345
219.45001,-8,85.59224
220,-8,86.14103
0,-7.9175,86.13565
0.55,-7.9175,85.586815
1.1,-7.9175,85.038
1.6500001,-7.9175,84.48919
2.2,-7.9175,83.94041
2.75,-7.9175,83.39163
3.3000002,-7.9175,82.84287
3.8500001,-7.9175,82.294136
4.4,-7.9175,81.74541
4.9500003,-7.9175,81.1967
5.5,-7.9175,80.64801
6.05,-7.9175,80.099335
6.6000004,-7.9175,79.55068
7.15,-7.9175,79.00204
7.7000003,-7.9175,78.45343
8.25,-7.9175,77.90482
8.8,-7.9175,77.35624
9.35,-7.9175,76.807686
9.900001,-7.9175,76.25914
10.45,-7.9175,75.710625
11,-7.9175,75.162125
11.55,-7.9175,74.61364
12.1,-7.9175,74.06519
12.650001,-7.9175,73.516754
13.200001,-7.9175,72.968346
13.75,-7.9175,72.41996
14.3,-7.9175,71.8716
14.85,-7.9175,71.323265
15.400001,-7.9175,70.77495
15.950001,-7.9175,70.226654
16.5,-7.9175,69.6784
17.050001,-7.9175,69.130165
17.6,-7.9175,68.58196
18.15,-7.9175,68.03378
18.7,-7.9175,67.48563
19.25,-7.9175,66.93751
19.800001,-7.9175,66.38942
20.35,-7.9175,65.84136
20.9,-7.9175,65.293335
21.45,-7.9175,64.74534
