x,z,d
97.649994,-20,5.644907
98.1,-20,5.692991
98.549995,-20,5.741843
99,-20,5.7906995
99.45,-20,5.839552
99.899994,-20,5.8884044
100.35,-20,5.93726
100.799995,-20,5.9864345
101.25,-20,6.0372376
101.7,-20,6.088041
102.149994,-20,6.1388426
102.6,-20,6.189644
103.049995,-20,6.2404466
103.5,-20,6.2912493
103.95,-20,6.343394
104.399994,-20,6.396055
104.85,-20,6.448718
105.299995,-20,6.5013795
105.75,-20,6.5540404
106.2,-20,6.6067038
106.649994,-20,6.6599016
107.1,-20,6.714341
107.549995,-20,6.768779
108,-20,6.8232183
108.45,-20,6.877654
108.899994,-20,6.932093
109.35,-20,6.986533
109.799995,-20,7.0425196
110.25,-20,7.0986605
110.7,-20,7.154799
111.149994,-20,7.210936
111.6,-20,7.2670755
112.049995,-20,7.3232145
112.5,-20,7.3802595
112.95,-20,7.4380236
113.399994,-20,7.4957895
113.85,-20,7.553557
114.299995,-20,7.611322
114.75,-20,7.669089
115.2,-20,7.727233
115.649994,-20,7.786563
116.1,-20,7.845891
116.549995,-20,7.90522
117,-20,7.964549
117.45,-20,8.023878
117.899994,-20,8.083208
118.35,-20,8.144006
118.799995,-20,8.204837
119.25,-20,8.265667
119.7,-20,8.326493
120.149994,-20,8.387324
120.6,-20,8.448154
121.049995,-20,8.510098
121.5,-20,8.572376
121.95,-20,8.634653
122.399994,-20,8.696927
122.85,-20,8.759204
123.299995,-20,8.821482
123.75,-20,8.884627
124.2,-20,8.948299
124.649994,-20,9.0119705
125.1,-20,9.075642
125.549995,-20,9.139315
126,-20,9.202985
126.45,-20,9.267389
126.899994,-20,9.33241
127.35,-20,9.3974285
127.799995,-20,9.462449
128.25,-20,9.527466
128.7,-20,9.592486
129.15,-20,9.658208
129.59999,-20,9.724533
130.05,-20,9.790861
130.5,-20,9.857187
130.95,-20,9.923513
131.4,-20,9.989839
131.84999,-20,10.056937
132.3,-20,10.124531
132.75,-20,10.1921215
133.2,-20,10.259712
133.65,-20,10.327301
134.09999,-20,10.394894
134.55,-20,10.463435
135,-20,10.532259
135.45,-20,10.601085
135.9,-20,10.66991
136.34999,-20,10.738733
136.8,-20,10.807585
137.25,-20,10.877607
137.7,-20,10.94763
138.15,-20,11.017652
138.59999,-20,11.087672
139.05,-20,11.1577
139.5,-20,11.228151
139.95,-20,11.29934
140.4,-20,11.37053
140.84999,-20,11.441717
141.3,-20,11.51291
141.75,-20,11.584098
142.2,-20,11.656227
142.65,-20,11.728558
143.09999,-20,11.800889
143.55,-20,11.873224
144,-20,11.945556
144.45,-20,12.018314
144.9,-20,12.091756
145.34999,-20,12.165201
145.8,-20,12.238646
146.25,-20,12.31209
146.7,-20,12.385601
147.15,-20,12.460135
147.59999,-20,12.534668
148.05,-20,12.609205
148.5,-20,12.683736
148.95,-20,12.758273
149.4,-20,12.83372
149.84999,-20,12.909319
150.3,-20,12.984922
150.75,-20,13.060519
151.2,-20,13.136118
151.65,-20,13.212534
152.09999,-20,13.289177
152.55,-20,13.36582
153,-20,13.442461
153.45,-20,13.519101
153.9,-20,13.596601
154.34999,-20,13.674263
154.8,-20,13.75193
155.25,-20,13.829593
155.7,-20,13.9072895
156.15,-20,13.985944
156.59999,-20,14.064604
157.05,-20,14.143265
157.5,-20,14.221926
157.95,-20,14.300937
158.4,-20,14.380572
158.84999,-20,14.460205
159.3,-20,14.539844
159.75,-20,14.619478
160.2,-20,14.699915
160.65,-20,14.7805
161.09999,-20,14.86109
161.55,-20,14.941681
162,-20,15.022705
162.45,-20,15.104219
162.9,-20,15.185736
163.34999,-20,15.267252
163.8,-20,15.349005
164.25,-20,15.431421
164.7,-20,15.513837
165.15,-20,15.596254
165.59999,-20,15.678854
166.05,-20,15.762152
166.5,-20,15.845447
166.95,-20,15.928744
167.4,-20,16.012314
167.84999,-20,16.096457
168.3,-20,16.180605
168.75,-20,16.264748
169.2,-20,16.349392
169.65,-20,16.434359
170.09999,-20,16.51932
170.55,-20,16.604342
171,-20,16.690092
171.45,-20,16.775843
171.9,-20,16.861593
172.34999,-20,16.947878
172.79999,-20,17.034388
173.25,-20,17.120901
173.7,-20,17.207788
174.15,-20,17.29502
174.59999,-20,17.38225
175.04999,-20,17.469845
175.5,-20,17.557766
175.95,-20,17.645681
176.4,-20,17.734066
176.84999,-20,17.822626
177.29999,-20,17.911257
177.75,-20,18.000427
178.2,-20,18.089594
178.65,-20,18.12
179.09999,-20,18.12
179.54999,-20,18.12
180,-20,18.12
0,-19.6875,12.285327
0.45,-19.6875,12.06875
0.9,-19.6875,11.854556
1.3499999,-19.6875,11.640362
1.8,-19.6875,11.42642
2.25,-19.6875,11.221341
2.6999998,-19.6875,11.023927
3.1499999,-19.6875,10.826551
3.6,-19.6875,10.629175
