y,z,d
-120,-10,36.538013
-119,-10,35.541496
-118,-10,34.54504
-117,-10,33.548634
-116,-10,32.552303
-115,-10,31.556034
-114,-10,30.559826
-113,-10,29.563677
-112,-10,28.567616
-111,-10,27.571604
-110,-10,26.575672
-109,-10,25.579819
-108,-10,24.584045
-107,-10,23.58834
-106,-10,22.592716
-105,-10,21.597181
-104,-10,20.601734
-103,-10,19.606367
-102,-10,18.611088
-101,-10,17.61591
-100,-10,16.620829
-99,-10,15.625836
-98,-10,14.630944
-97,-10,13.636161
-96,-10,12.641497
-95,-10,11.646932
-94,-10,10.652485
-93,-10,9.658157
-92,-10,8.663959
-91,-10,7.6698685
-90,-10,6.675917
-89,-10,5.682095
-88,-10,4.688431
-87,-10,3.6948955
-86,-10,2.701509
-85,-10,1.7082806
-84,-10,0.71521074
-83,-10,-0.27769083
-82,-10,-0.32957113
-81,-10,0.6629788
-80,-10,1.6553555
-79,-10,2.647539
-78,-10,3.6395195
-77,-10,4.6313014
-76,-10,5.622861
-75,-10,6.6142025
-74,-10,7.605316
-73,-10,8.596188
-72,-10,9.586806
-71,-10,10.5771675
-70,-10,11.567251
-69,-10,12.557063
-68,-10,13.546573
-67,-10,14.535775
-66,-10,15.524655
-65,-10,16.5132
-64,-10,17.501392
-63,-10,18.489223
-62,-10,19.476658
-61,-10,20.463697
-60,-10,21.45031
-59,-10,22.436476
-58,-10,23.422178
-57,-10,24.407389
-56,-10,25.392086
-55,-10,26.376238
-54,-10,27.359814
-53,-10,28.342787
-52,-10,29.32512
-51,-10,30.306787
-50,-10,31.287739
-49,-10,32.267937
-48,-10,33.247334
-47,-10,34.22588
-46,-10,35.203526
-45,-10,36.180214
-44,-10,37.155876
-43,-10,38.13045
-42,-10,39.103867
-41,-10,40.076042
-40,-10,41.04688
-39,-10,42.016293
-38,-10,42.98417
-37,-10,43.950397
-36,-10,44.914852
-35,-10,45.877384
-34,-10,46.837845
-33,-10,47.796055
-32,-10,48.751823
-31,-10,49.70494
-30,-10,50.65516
-29,-10,51.602215
-28,-10,52.545795
-27,-10,53.485573
-26,-10,54.421154
-25,-10,55.352108
-24,-10,56.27793
-23,-10,57.198063
-22,-10,58.111843
-21,-10,59.018528
-20,-10,59.917255
-19,-10,60.807026
-18,-10,61.686672
-17,-10,62.55485
-16,-10,63.409977
-15,-10,64.250175
-14,-10,65.07328
-13,-10,65.87671
-12,-10,66.65743
-11,-10,67.411865
-10,-10,68.135796
-9,-10,68.82431
-8,-10,69.47169
-7,-10,70.07137
-6,-10,70.61603
-5,-10,71.09759
-4,-10,71.5076
-3,-10,71.83762
-2,-10,72.079895
-1,-10,72.22806
0,-10,72.27793
1,-10,72.22806
2,-10,72.079895
3,-10,71.83762
4,-10,71.5076
5,-10,71.09759
6,-10,70.61603
7,-10,70.07137
8,-10,69.47169
9,-10,68.82431
10,-10,68.135796
11,-10,67.411865
12,-10,66.65743
13,-10,65.87671
14,-10,65.07328
15,-10,64.250175
16,-10,63.409977
17,-10,62.55485
18,-10,61.686672
19,-10,60.807026
20,-10,59.917255
21,-10,59.018528
22,-10,58.111843
23,-10,57.198063
24,-10,56.27793
25,-10,55.352108
26,-10,54.421154
27,-10,53.485573
28,-10,52.545795
29,-10,51.602215
30,-10,50.65516
31,-10,49.70494
32,-10,48.751823
33,-10,47.796055
34,-10,46.837845
35,-10,45.877384
36,-10,44.914852
37,-10,43.950397
38,-10,42.98417
39,-10,42.016293
40,-10,41.04688
41,-10,40.076042
42,-10,39.103867
43,-10,38.13045
44,-10,37.155876
45,-10,36.180214
46,-10,35.203526
