y,z,d
-60,-5,12.743621
-59.625,-5,12.453621
-59.25,-5,12.163645
-58.875,-5,11.87369
-58.5,-5,11.583759
-58.125,-5,11.293849
-57.75,-5,11.003959
-57.375,-5,10.714093
-57,-5,10.4242525
-56.625,-5,10.134436
-56.25,-5,9.844647
-55.875,-5,9.55488
-55.5,-5,9.265137
-55.125,-5,8.975418
-54.75,-5,8.685727
-54.375,-5,8.396066
-54,-5,8.106428
-53.625,-5,7.816824
-53.25,-5,7.5272436
-52.875,-5,7.237692
-52.5,-5,6.948177
-52.125,-5,6.658686
-51.75,-5,6.3692284
-51.375,-5,6.079803
-51,-5,5.79041
-50.625,-5,5.50105
-50.25,-5,5.2117224
-49.875,-5,4.922432
-49.5,-5,4.6331735
-49.125,-5,4.343956
-48.75,-5,4.054771
-48.375,-5,3.7656353
-48,-5,3.4765277
-47.625,-5,3.1874611
-47.25,-5,2.898435
-46.875,-5,2.6094542
-46.5,-5,2.3205137
-46.125,-5,2.0316143
-45.75,-5,1.7427635
-45.375,-5,1.4539536
-45,-5,1.1651968
-44.625,-5,0.87648875
-44.25,-5,0.58782554
-43.875,-5,0.29921538
-43.5,-5,0.010658169
-43.125,-5,-0.27785012
-42.75,-5,-0.23369868
-42.375,-5,0.054697573
-42,-5,0.3430367
-41.625,-5,0.63131267
-41.25,-5,0.91953367
-40.875,-5,1.2076914
-40.5,-5,1.4957819
-40.125,-5,1.7838113
-39.75,-5,2.0717695
-39.375,-5,2.35966
-39,-5,2.6474798
-38.625,-5,2.9352257
-38.25,-5,3.2228987
-37.875,-5,3.5104897
-37.5,-5,3.7980034
-37.125,-5,4.085436
-36.75,-5,4.372782
-36.375,-5,4.660044
-36,-5,4.9472127
-35.625,-5,5.2342906
-35.25,-5,5.5212746
-34.875,-5,5.8081584
-34.5,-5,6.094943
-34.125,-5,6.381621
-33.75,-5,6.6681914
-33.375,-5,6.9546494
-33,-5,7.2409883
-32.625,-5,7.3653755
-32.25,-5,7.1835933
-31.875,-5,7.0057936
-31.5,-5,6.83209
-31.125,-5,6.662282
-30.75,-5,6.4955697
-30.375,-5,6.330958
