x,z,d
0,-5,83.78776
0.55,-5,83.23962
1.1,-5,82.69151
1.6500001,-5,82.14343
2.2,-5,81.595375
2.75,-5,81.04734
3.3000002,-5,80.49934
3.8500001,-5,79.95136
4.4,-5,79.403404
4.9500003,-5,78.855484
5.5,-5,78.30759
6.05,-5,77.75972
6.6000004,-5,77.21189
7.15,-5,76.66408
7.7000003,-5,76.11631
8.25,-5,75.568565
8.8,-5,75.02085
9.35,-5,74.473175
9.900001,-5,73.92553
10.45,-5,73.37793
11,-5,72.83035
11.55,-5,72.282814
12.1,-5,71.73531
12.650001,-5,71.18785
13.200001,-5,70.64042
13.75,-5,70.09304
14.3,-5,69.54569
14.85,-5,68.9984
15.400001,-5,68.45113
15.950001,-5,67.90391
16.5,-5,67.35674
17.050001,-5,66.80961
17.6,-5,66.262535
18.15,-5,65.7155
18.7,-5,65.16851
19.25,-5,64.62158
19.800001,-5,64.07469
20.35,-5,63.52787
20.9,-5,62.981087
21.45,-5,62.434364
22,-5,61.887703
22.550001,-5,61.341095
23.1,-5,60.79455
23.65,-5,60.248062
24.2,-5,59.701637
24.75,-5,59.155285
25.300001,-5,58.60899
25.85,-5,58.06277
26.400002,-5,57.516613
26.95,-5,56.970528
27.5,-5,56.42453
28.050001,-5,55.878593
28.6,-5,55.332745
29.150002,-5,54.786972
29.7,-5,54.24128
30.25,-5,53.695683
30.800001,-5,53.15016
31.35,-5,52.604744
31.900002,-5,52.05941
32.45,-5,51.514175
33,-5,50.969044
33.55,-5,50.42402
34.100002,-5,49.879093
34.65,-5,49.33427
35.2,-5,48.789566
35.75,-5,48.244984
36.3,-5,47.70052
36.850002,-5,47.156174
37.4,-5,46.611958
37.95,-5,46.067875
38.5,-5,45.523937
39.05,-5,44.98014
39.600002,-5,44.43649
40.15,-5,43.892982
40.7,-5,43.34964
41.25,-5,42.80647
41.8,-5,42.263466
42.350002,-5,41.720634
42.9,-5,41.177986
43.45,-5,40.63553
44,-5,40.093277
44.55,-5,39.55123
45.100002,-5,39.00939
45.65,-5,38.467773
46.2,-5,37.926395
46.75,-5,37.385254
47.3,-5,36.844368
47.850002,-5,36.30374
48.4,-5,35.763393
48.95,-5,35.22333
49.5,-5,34.683567
50.05,-5,34.144115
50.600002,-5,33.604992
51.15,-5,33.06621
51.7,-5,32.52779
52.25,-5,31.989746
52.800003,-5,31.452091
53.350002,-5,30.914856
53.9,-5,30.378056
54.45,-5,29.841713
55,-5,29.305851
55.550003,-5,28.770494
56.100002,-5,28.235674
56.65,-5,27.701418
57.2,-5,27.167759
57.75,-5,26.634727
58.300003,-5,26.10236
58.850002,-5,25.5707
59.4,-5,25.039787
59.95,-5,24.509668
60.5,-5,23.980392
61.050003,-5,23.45201
61.600002,-5,22.924583
62.15,-5,22.398176
62.7,-5,21.872854
63.25,-5,21.348696
63.800003,-5,20.825773
64.35,-5,20.304193
64.9,-5,19.784037
65.450005,-5,19.265419
66,-5,18.748465
66.55,-5,18.233288
67.1,-5,17.72005
67.65,-5,17.208893
68.200005,-5,16.700003
68.75,-5,16.193579
69.3,-5,15.689827
69.85,-5,15.189001
70.4,-5,14.69136
70.950005,-5,14.197216
71.5,-5,13.706913
72.05,-5,13.220822
72.6,-5,12.739389
73.15,-5,12.26309
73.700005,-5,11.792481
74.25,-5,11.328198
74.8,-5,10.870937
75.35,-5,10.421522
75.9,-5,9.980859
76.450005,-5,9.550002
77,-5,9.130152
77.55,-5,8.72265
78.1,-5,8.329045
78.65,-5,7.951062
79.200005,-5,7.5906563
79.75,-5,7.250005
80.3,-5,6.931491
80.85,-5,6.637726
81.4,-5,6.3714705
81.950005,-5,6.1356087
82.5,-5,5.933037
83.05,-5,5.766534
83.6,-5,5.638629
84.15,-5,5.5514193
84.700005,-5,5.506426
85.25,-5,5.5
85.8,-5,5.5
86.35,-5,5.5
86.9,-5,5.5
87.450005,-5,5.5
88,-5,5.5
88.55,-5,5.5
89.1,-5,5.5
89.65,-5,5.5
90.200005,-5,5.5
90.75,-5,5.5
91.3,-5,5.5
91.85,-5,5.5
92.4,-5,5.5
92.950005,-5,5.5
93.5,-5,5.5
94.05,-5,5.5
94.6,-5,5.5
95.15,-5,5.5
95.700005,-5,5.5
96.25,-5,5.5
96.8,-5,5.5
97.35,-5,5.5
97.9,-5,5.5
98.450005,-5,5.5
99,-5,5.5
99.55,-5,5.5
100.1,-5,5.5
100.65,-5,5.5
101.200005,-5,5.5
101.75,-5,5.5
102.3,-5,5.5
102.85,-5,5.5
103.4,-5,5.5
103.950005,-5,5.5
104.5,-5,5.5
105.05,-5,5.5
105.600006,-5,5.5
106.15,-5,5.5
106.700005,-5,5.5
107.25,-5,5.5
107.8,-5,5.5
108.350006,-5,5.5
108.9,-5,5.5
109.450005,-5,5.5
110,-5,5.5
110.55,-5,5.5
111.100006,-5,5.5
111.65,-5,5.5
112.200005,-5,5.5
112.75,-5,5.5
113.3,-5,5.5
113.850006,-5,5.5
114.4,-5,5.5
114.950005,-5,5.5
115.5,-5,5.5
116.05,-5,5.5
116.600006,-5,5.5
117.15,-5,5.5
117.700005,-5,5.5
118.25,-5,5.5
118.8,-5,5.5
119.350006,-5,5.5
119.9,-5,5.5
120.450005,-5,5.5
121,-5,5.5
121.55,-5,5.5
122.100006,-5,5.5
122.65,-5,5.5
123.200005,-5,5.5
123.75,-5,5.5
124.3,-5,5.5
124.850006,-5,5.5
125.4,-5,5.5
125.950005,-5,5.5
126.5,-5,5.5
127.05,-5,5.5
127.600006,-5,5.5
128.15001,-5,5.5
128.7,-5,5.5
129.25,-5,5.5
129.8,-5,5.5
130.35,-5,5.5
130.90001,-5,5.5
131.45,-5,5.5
132,-5,5.5
132.55,-5,5.5
133.1,-5,5.5
133.65001,-5,5.5
134.2,-5,5.5
134.75,-5,5.5
135.3,-5,5.5064254
135.85,-5,5.551418
136.40001,-5,5.6386275
136.95,-5,5.76653
137.5,-5,5.933032
138.05,-5,6.1356053
138.6,-5,6.3714666
139.15001,-5,6.637721
139.7,-5,6.9314823
140.25,-5,7.249995
140.8,-5,7.5906515
141.35,-5,7.9510574
141.90001,-5,8.32904
142.45,-5,8.722639
143,-5,9.13014
143.55,-5,9.549996
144.1,-5,9.980852
144.65001,-5,10.421515
145.2,-5,10.870925
145.75,-5,11.328186
146.3,-5,11.792475
146.85,-5,12.263083
147.40001,-5,12.739384
147.95,-5,13.220809
