y,z,d
-140,-20,112.82242
-139.125,-20,111.983894
-138.25,-20,111.14588
-137.375,-20,110.30843
-136.5,-20,109.47153
-135.625,-20,108.63519
-134.75,-20,107.79942
-133.875,-20,106.96425
-133,-20,106.129654
-132.125,-20,105.29571
-131.25,-20,104.46237
-130.375,-20,103.629684
-129.5,-20,102.79764
-128.625,-20,101.96628
-127.75,-20,101.135605
-126.875,-20,100.30564
-126,-20,99.476395
-125.125,-20,98.64789
-124.25,-20,97.82014
-123.375,-20,96.99315
-122.5,-20,96.16695
-121.625,-20,95.34158
-120.75,-20,94.51703
-119.875,-20,93.69333
-119,-20,92.8705
-118.125,-20,92.04857
-117.25,-20,91.22753
-116.375,-20,90.40747
-115.5,-20,89.58834
-114.625,-20,88.77022
-113.75,-20,87.9531
-112.875,-20,87.13702
-112,-20,86.322014
-111.125,-20,85.50811
-110.25,-20,84.69531
-109.375,-20,83.883675
-108.5,-20,83.07323
-107.625,-20,82.26399
-106.75,-20,81.45601
-105.875,-20,80.64931
-105,-20,79.84393
-104.125,-20,79.0399
-103.25,-20,78.23729
-102.375,-20,77.4361
-101.5,-20,76.6364
-100.625,-20,75.83821
-99.75,-20,75.04157
-98.875,-20,74.24657
-98,-20,73.45321
-97.125,-20,72.66155
-96.25,-20,71.87167
-95.375,-20,71.083595
-94.5,-20,70.29739
-93.625,-20,69.513115
-92.75,-20,68.73082
-91.875,-20,67.95056
-91,-20,67.17242
-90.125,-20,66.396454
-89.25,-20,65.62275
-88.375,-20,64.85135
-87.5,-20,64.08235
-86.625,-20,63.315826
-85.75,-20,62.551865
-84.875,-20,61.79053
-84,-20,61.031933
-83.125,-20,60.276157
-82.25,-20,59.523296
-81.375,-20,58.77346
-80.5,-20,58.026733
-79.625,-20,57.28324
-78.75,-20,56.54309
-77.875,-20,55.806408
-77,-20,55.073303
-76.125,-20,54.34391
-75.25,-20,53.618362
-74.375,-20,52.896797
-73.5,-20,52.17936
-72.625,-20,51.466206
-71.75,-20,50.75749
-70.875,-20,50.053375
-70,-20,49.35404
-69.125,-20,48.659657
-68.25,-20,47.970417
-67.375,-20,47.286514
-66.5,-20,46.60814
-65.625,-20,45.935528
-64.75,-20,45.268883
-63.875,-20,44.60844
-63,-20,43.954437
-62.125,-20,43.307125
-61.25,-20,42.666767
-60.375,-20,42.033623
-59.5,-20,41.40798
-58.625,-20,40.790146
-57.75,-20,40.180397
-56.875,-20,39.579067
-56,-20,38.98647
-55.125,-20,38.40296
-54.25,-20,37.828865
-53.375,-20,37.264572
-52.5,-20,36.71044
-51.625,-20,36.166862
-50.75,-20,35.634235
-49.875,-20,35.112965
-49,-20,34.603474
-48.125,-20,34.106194
-47.25,-20,33.62156
-46.375,-20,33.15002
-45.5,-20,32.692043
-44.625,-20,32.248077
-43.75,-20,31.8186
-42.875,-20,31.404074
-42,-20,31.004986
-41.125,-20,30.621801
-40.25,-20,30.255
-39.375,-20,29.905039
-38.5,-20,29.572392
-37.625,-20,29.257505
-36.75,-20,28.96082
-35.875,-20,28.682764
-35,-20,28.423738
-34.125,-20,28.184135
-33.25,-20,27.964317
-32.375,-20,27.764614
-31.5,-20,27.585325
-30.625,-20,27.426712
-29.75,-20,27.289007
-28.875,-20,27.17238
-28,-20,27.076942
-27.125,-20,27.002735
-26.25,-20,26.94968
-25.375,-20,26.917574
-24.5,-20,26.905958
-23.625,-20,26.914024
-22.75,-20,26.940388
-21.875,-20,26.982779
-21,-20,27.037668
-20.125,-20,27.099909
-19.25,-20,27.16283
-18.375,-20,27.219297
-17.5,-20,27.263884
-16.625,-20,27.295368
-15.75,-20,27.317394
-14.875,-20,27.33689
-14,-20,27.361578
-13.125,-20,27.400324
-12.25,-20,27.446487
-11.375,-20,27.51193
-10.5,-20,27.59881
-9.625,-20,27.708288
-8.75,-20,27.841053
-7.875,-20,27.997248
-7,-20,28.1769
-6.125,-20,28.37977
-5.25,-20,28.605503
-4.375,-20,28.853476
-3.5,-20,29.122658
-2.625,-20,29.409557
-1.75,-20,29.701906
-0.875,-20,29.956564
0,-20,30.068329
0.875,-20,29.956556
1.75,-20,29.701942
2.625,-20,29.409552
3.5,-20,29.122623
4.375,-20,28.853476
5.25,-20,28.605453
6.125,-20,28.379692
7,-20,28.176779
7.875,-20,27.997066
8.75,-20,27.840736
9.625,-20,27.707766
10.5,-20,27.597939
11.375,-20,27.510477
12.25,-20,27.444033
13.125,-20,27.39617
14,-20,27.354733
14.875,-20,27.325808
15.75,-20,27.299982
16.625,-20,27.269352
17.5,-20,27.22739
18.375,-20,27.171553
19.25,-20,27.104416
20.125,-20,27.0323
21,-20,26.962591
21.875,-20,26.901745
22.75,-20,26.85457
23.625,-20,26.824268
24.5,-20,26.812855
25.375,-20,26.821547
26.25,-20,26.851055
27.125,-20,26.901754
28,-20,26.973835
28.875,-20,27.06734
29.75,-20,27.182205
30.625,-20,27.31831
31.5,-20,27.47548
32.375,-20,27.653475
33.25,-20,27.852024
34.125,-20,28.070824
35,-20,28.309532
35.875,-20,28.567781
36.75,-20,28.84518
37.625,-20,29.141315
38.5,-20,29.45575
39.375,-20,29.78804
40.25,-20,30.137733
41.125,-20,30.50435
42,-20,30.887424
42.875,-20,31.286472
43.75,-20,31.70102
44.625,-20,32.130585
45.5,-20,32.57469
46.375,-20,33.032864
47.25,-20,33.50463
48.125,-20,33.989532
49,-20,34.487133
49.875,-20,34.996964
50.75,-20,35.51861
51.625,-20,36.051643
52.5,-20,36.595642
53.375,-20,37.150223
54.25,-20,37.71498
55.125,-20,38.289547
56,-20,38.87356
56.875,-20,39.466667
57.75,-20,40.068512
58.625,-20,40.678787
59.5,-20,41.29716
60.375,-20,41.923332
61.25,-20,42.557022
62.125,-20,43.19792
63,-20,43.84578
63.875,-20,44.50033
64.75,-20,45.161327
65.625,-20,45.828514
66.5,-20,46.501682
67.375,-20,47.180588
68.25,-20,47.865047
69.125,-20,48.554825
70,-20,49.24974
70.875,-20,49.949615
71.75,-20,50.65426
72.625,-20,51.3635
73.5,-20,52.07717
74.375,-20,52.79512
75.25,-20,53.517193
76.125,-20,54.243248
77,-20,54.97314
77.875,-20,55.70674
78.75,-20,56.443916
79.625,-20,57.18455
80.5,-20,57.928513
81.375,-20,58.675713
82.25,-20,59.426018
83.125,-20,60.17933
84,-20,60.935562
84.875,-20,61.694607
85.75,-20,62.45637
86.625,-20,63.22078
87.5,-20,63.987732
88.375,-20,64.75716
89.25,-20,65.52896
90.125,-20,66.30309
91,-20,67.07947
91.875,-20,67.857994
92.75,-20,68.63865
93.625,-20,69.42134
94.5,-20,70.206
95.375,-20,70.99259
96.25,-20,71.781044
97.125,-20,72.57129
98,-20,73.363304
98.875,-20,74.157005
99.75,-20,74.95237
100.625,-20,75.74937
101.5,-20,76.54789
102.375,-20,77.34793
103.25,-20,78.14946
104.125,-20,78.9524
105,-20,79.75675
105.875,-20,80.56245
106.75,-20,81.36945
107.625,-20,82.17775
108.5,-20,82.98728
109.375,-20,83.79804
110.25,-20,84.609985
111.125,-20,85.42307
112,-20,86.23728
112.875,-20,87.05257
113.75,-20,87.86893
114.625,-20,88.686325
115.5,-20,89.504715
116.375,-20,90.32411
117.25,-20,91.144455
118.125,-20,91.96574
119,-20,92.787926
119.875,-20,93.61101
120.75,-20,94.43497
121.625,-20,95.259766
122.5,-20,96.08539
123.375,-20,96.91182
124.25,-20,97.73905
125.125,-20,98.56704
126,-20,99.39578
126.875,-20,100.225266
127.75,-20,101.055466
128.625,-20,101.88636
129.5,-20,102.71793
130.375,-20,103.55019
